# Directed graph (each unordered pair of nodes is saved once): web-Google.txt 
# Sample 10k pages of the Webgraph from the Google programming contest, 2002
# Nodes: 10000 Edges: 78323
# FromNodeId	ToNodeId
83679	58620
83679	68806
83679	81390
83679	82157
83679	93654
83679	94073
83679	98140
83679	106124
83679	109119
83679	129404
83679	131028
83679	178973
83679	180956
83679	181380
83679	185569
83679	186688
83679	200158
83679	202938
83679	207055
83679	211052
83679	243507
83679	251786
83679	261064
83679	261306
83679	261727
83679	261961
83679	264511
83679	266380
83679	297130
83679	311822
83679	316948
83679	325649
83679	333112
83679	346564
83679	352530
83679	361165
83679	383511
83679	386939
83679	389318
83679	403468
83679	405486
83679	406905
83679	416098
83679	416100
83679	421291
83679	426078
83679	427064
83679	432675
83679	436102
83679	436106
83679	464339
83679	487728
83679	498424
83679	519949
83679	541169
83679	541471
83679	542312
83679	543601
83679	548348
83679	554944
83679	557923
83679	566801
83679	566973
83679	570256
83679	571868
83679	572741
83679	573405
83679	581645
83679	584408
83679	595175
83679	602751
83679	610204
83679	623787
83679	623949
83679	625458
83679	639353
83679	643183
83679	666632
83679	669294
83679	669578
83679	672614
83679	686721
83679	689116
83679	692617
83679	704220
83679	710024
83679	720222
83679	724907
83679	741546
83679	752010
83679	756358
83679	764401
83679	769709
83679	782395
83679	783532
83679	789520
83679	794189
83679	795420
83679	796589
83679	803905
83679	829940
83679	834412
83679	836790
83679	842139
83679	843717
83679	847625
83679	849161
83679	852687
83679	872119
83679	876779
83679	879075
83679	882869
83679	884067
83679	885819
83679	887780
83679	896038
83679	897023
83679	905180
207055	163
207055	83679
207055	623787
207055	669294
207055	704220
543601	163
543601	83679
543601	386939
543601	623787
543601	704220
623787	83679
623787	566801
623787	686721
623787	724907
623787	852687
704220	163
704220	83679
704220	207055
704220	416100
704220	426078
704220	543601
704220	623787
704220	669294
704220	876779
2351	83679
2351	109119
2351	436102
2351	573405
2351	623787
2351	720222
35722	83679
35722	243507
35722	570256
35722	623787
35722	897023
39772	83679
39772	243507
39772	566801
39772	623787
39772	782395
58620	68806
58620	83679
58620	346564
58620	581645
58620	623787
58620	885819
68806	58620
68806	82157
68806	83679
68806	519949
68806	581645
68806	623787
68806	896038
81390	83679
81390	541169
81390	581645
81390	623787
81390	896038
82157	68806
82157	83679
82157	519949
82157	581645
82157	623787
93654	83679
93654	623787
93654	625458
93654	829940
93654	847625
94073	83679
94073	311822
94073	383511
94073	432675
94073	623787
98140	83679
98140	623787
98140	625458
98140	764401
98140	794189
98140	872119
106124	83679
106124	261064
106124	406905
106124	566973
106124	573405
106124	623787
109119	2351
109119	83679
109119	573405
109119	623787
109119	669294
129404	83679
129404	573405
129404	623787
129404	720222
129404	843717
131028	83679
131028	261961
131028	623787
131028	836790
131028	849161
178973	83679
178973	325649
178973	623787
178973	686721
178973	882869
180956	39364
180956	83679
180956	333112
180956	623787
180956	686721
180956	769709
181380	83679
181380	186688
181380	266380
181380	623787
181380	872119
185569	83679
185569	623787
185569	710024
185569	876779
185569	884067
186688	83679
186688	181380
186688	623787
186688	692617
186688	872119
200158	83679
200158	421291
200158	581645
200158	623787
200158	710024
202938	83679
202938	261064
202938	297130
202938	573405
202938	623787
211052	83679
211052	333112
211052	416098
211052	623787
211052	686721
243507	35722
243507	83679
243507	570256
243507	623787
251786	83679
251786	383511
251786	432675
251786	623787
251786	689116
261064	83679
261064	106124
261064	202938
261064	325649
261064	573405
261064	623787
261306	83679
261306	264511
261306	416100
261306	623787
261306	876779
261727	83679
261727	426078
261727	602751
261727	610204
261727	623787
261961	83679
261961	131028
261961	316948
261961	352530
261961	403468
261961	426078
261961	436102
261961	436106
261961	623787
261961	639353
261961	666632
261961	686721
261961	720222
261961	752010
261961	849161
261961	879075
261961	905180
264511	83679
264511	261306
264511	623787
264511	643183
264511	876779
266380	83679
266380	181380
266380	554944
266380	623787
266380	872119
297130	83679
297130	202938
297130	346564
297130	573405
297130	623787
311822	83679
311822	94073
311822	383511
311822	623787
311822	887780
316948	83679
316948	261961
316948	352530
316948	623787
316948	666632
325649	83679
325649	178973
325649	261064
325649	623787
325649	625458
325649	686721
325649	741546
333112	83679
333112	180956
333112	211052
333112	623787
333112	686721
346564	58620
346564	83679
346564	297130
346564	573405
346564	623787
352530	83679
352530	261961
352530	316948
352530	436106
352530	623787
361165	83679
361165	464339
361165	542312
361165	570256
361165	623787
383511	83679
383511	94073
383511	251786
383511	311822
383511	432675
383511	566973
383511	573405
383511	623787
383511	689116
383511	829940
386939	83679
386939	426078
386939	543601
386939	595175
386939	623787
389318	83679
389318	427064
389318	623787
389318	686721
403468	83679
403468	261961
403468	623787
403468	639353
403468	666632
405486	83679
405486	243507
405486	464339
405486	570256
405486	623787
405486	843717
406905	83679
406905	426078
406905	436106
406905	541471
406905	623787
416098	83679
416098	211052
416098	487728
416098	623787
416098	686721
416100	83679
416100	261306
416100	623787
416100	669294
416100	704220
421291	83679
421291	200158
421291	581645
421291	623787
421291	842139
426078	83679
426078	261727
426078	261961
426078	386939
426078	406905
426078	541471
426078	557923
426078	571868
426078	572741
426078	584408
426078	595175
426078	602751
426078	610204
426078	623787
426078	623949
426078	704220
426078	789520
426078	803905
426078	834412
427064	83679
427064	389318
427064	623787
427064	686721
427064	741546
432675	83679
432675	94073
432675	251786
432675	383511
432675	623787
432675	643183
436102	2351
436102	82157
436102	83679
436102	261961
436102	623787
436102	720222
436102	905180
436106	83679
436106	261961
436106	352530
436106	406905
436106	623787
464339	83679
464339	361165
464339	405486
464339	570256
464339	623787
464339	752010
487728	83679
487728	416098
487728	623787
487728	623949
487728	686721
498424	83679
498424	346564
498424	573405
498424	623787
498424	669294
519949	68806
519949	82157
519949	83679
519949	581645
519949	623787
519949	842139
519949	896038
541169	81390
541169	83679
541169	581645
541169	623787
541169	803905
541471	83679
541471	406905
541471	426078
541471	610204
541471	623787
542312	83679
542312	243507
542312	361165
542312	570256
542312	623787
542312	795420
548348	83679
548348	623787
548348	623949
548348	686721
548348	796589
554944	83679
554944	266380
554944	623787
554944	764401
554944	872119
557923	83679
557923	426078
557923	584408
557923	595175
557923	623787
566801	39772
566801	83679
566801	623787
566801	782395
566801	783532
566973	83679
566973	106124
566973	383511
566973	623787
566973	689116
570256	35722
570256	83679
570256	243507
570256	361165
570256	405486
570256	464339
570256	542312
570256	573405
570256	623787
570256	795420
570256	897023
571868	83679
571868	426078
571868	623787
571868	623949
571868	834412
572741	83679
572741	426078
572741	623787
572741	623949
572741	803905
573405	2351
573405	83679
573405	106124
573405	109119
573405	129404
573405	202938
573405	261064
573405	297130
573405	346564
573405	383511
573405	498424
573405	570256
573405	623787
573405	669294
573405	720222
573405	843717
581645	58620
581645	68806
581645	81390
581645	82157
581645	83679
581645	200158
581645	421291
581645	519949
581645	541169
581645	623787
581645	623949
581645	803905
581645	842139
581645	872119
581645	876779
581645	885819
581645	896038
584408	83679
584408	426078
584408	557923
584408	623787
584408	803905
595175	83679
595175	386939
595175	426078
595175	557923
595175	623787
602751	83679
602751	261727
602751	426078
602751	623787
602751	789520
610204	83679
610204	261727
610204	426078
610204	541471
610204	623787
623949	83679
623949	426078
623949	571868
623949	572741
623949	623787
625458	83679
625458	93654
625458	98140
625458	325649
625458	623787
625458	756358
625458	829940
639353	83679
639353	261961
639353	403468
639353	623787
639353	905180
643183	83679
643183	98140
643183	264511
643183	623787
643183	672614
643183	876779
666632	83679
666632	261961
666632	316948
666632	403468
666632	623787
669294	83679
669294	207055
669294	416100
669294	623787
669294	704220
669578	83679
669578	623787
669578	686721
669578	796589
669578	882869
672614	83679
672614	623787
672614	643183
672614	710024
672614	876779
686721	83679
686721	178973
686721	180956
686721	211052
686721	261961
686721	325649
686721	333112
686721	389318
686721	416098
686721	427064
686721	487728
686721	548348
686721	623787
686721	623949
686721	669578
686721	741546
686721	769709
686721	796589
686721	836790
686721	882869
689116	83679
689116	251786
689116	383511
689116	566973
689116	623787
692617	83679
692617	186688
692617	623787
692617	756358
692617	872119
710024	83679
710024	623787
710024	672614
710024	876779
710024	882869
720222	83679
720222	261961
720222	436102
720222	623787
720222	752010
724907	163
724907	2351
724907	35722
724907	58620
724907	68806
724907	81390
724907	82157
724907	83679
724907	93654
724907	94073
724907	98140
724907	106124
724907	109119
724907	129404
724907	131028
724907	178973
724907	180956
724907	181380
724907	185569
724907	186688
724907	200158
724907	202938
724907	207055
724907	211052
724907	243507
724907	251786
724907	261064
724907	261306
724907	261727
724907	264511
724907	266380
724907	297130
724907	311822
724907	316948
724907	325649
724907	333112
724907	346564
724907	352530
724907	361165
724907	386939
724907	389318
724907	403468
724907	405486
724907	406905
724907	416098
724907	416100
724907	421291
724907	427064
724907	432675
724907	436102
724907	436106
724907	464339
724907	487728
724907	498424
724907	519949
724907	541169
724907	541471
724907	542312
724907	543601
724907	548348
724907	554944
724907	557923
724907	566973
724907	571868
724907	572741
724907	584408
724907	595175
724907	602751
724907	610204
724907	623787
724907	623949
724907	625458
724907	639353
724907	643183
724907	666632
724907	669294
724907	669578
724907	672614
724907	686721
724907	689116
724907	692617
724907	710024
724907	720222
724907	741546
724907	752010
724907	756358
724907	764401
724907	769709
724907	789520
724907	794189
724907	795420
724907	796589
724907	803905
724907	834412
724907	836790
724907	842139
724907	843717
724907	847625
724907	849161
724907	852687
724907	879075
724907	882869
724907	884067
724907	885819
724907	887780
724907	896038
724907	897023
724907	905180
741546	83679
741546	325649
741546	427064
741546	623787
741546	686721
752010	83679
752010	261961
752010	464339
752010	623787
752010	720222
752010	879075
756358	83679
756358	500279
756358	623787
756358	625458
756358	692617
756358	872119
764401	83679
764401	98140
764401	554944
764401	623787
764401	872119
769709	83679
769709	180956
769709	623787
769709	686721
769709	836790
782395	39772
782395	83679
782395	566801
782395	623787
782395	783532
783532	83679
783532	566801
783532	623787
783532	782395
789520	83679
789520	426078
789520	602751
789520	623787
794189	83679
794189	98140
794189	623787
794189	623949
794189	872119
795420	83679
795420	542312
795420	570256
795420	623787
795420	897023
796589	83679
796589	548348
796589	623787
796589	669578
796589	686721
803905	83679
803905	426078
803905	572741
803905	584408
803905	623787
829940	83679
829940	93654
829940	383511
829940	623787
829940	625458
829940	847625
829940	872119
829940	887780
834412	83679
834412	426078
834412	571868
834412	623787
834412	789520
836790	83679
836790	131028
836790	623787
836790	686721
836790	710024
836790	769709
842139	83679
842139	186688
842139	421291
842139	519949
842139	581645
842139	623787
843717	83679
843717	129404
843717	573405
843717	623787
847625	83679
847625	93654
847625	186688
847625	623787
847625	829940
847625	842139
847625	887780
849161	83679
849161	131028
849161	261961
849161	623787
849161	879075
852687	163
852687	2351
852687	35722
852687	58620
852687	68806
852687	81390
852687	82157
852687	83679
852687	93654
852687	94073
852687	98140
852687	106124
852687	109119
852687	129404
852687	131028
852687	178973
852687	180956
852687	181380
852687	185569
852687	186688
852687	200158
852687	202938
852687	207055
852687	211052
852687	243507
852687	251786
852687	261064
852687	261306
852687	261727
852687	264511
852687	266380
852687	297130
852687	311822
852687	316948
852687	325649
852687	333112
852687	346564
852687	352530
852687	361165
852687	386939
852687	389318
852687	403468
852687	405486
852687	406905
852687	416098
852687	416100
852687	421291
852687	427064
852687	432675
852687	436102
852687	436106
852687	464339
852687	487728
852687	498424
852687	519949
852687	541169
852687	541471
852687	542312
852687	543601
852687	548348
852687	554944
852687	557923
852687	566973
852687	571868
852687	572741
852687	584408
852687	595175
852687	602751
852687	610204
852687	623787
852687	623949
852687	625458
852687	639353
852687	643183
852687	666632
852687	669294
852687	669578
852687	672614
852687	689116
852687	692617
852687	710024
852687	720222
852687	724907
852687	741546
852687	752010
852687	756358
852687	764401
852687	769709
852687	789520
852687	794189
852687	795420
852687	796589
852687	803905
852687	834412
852687	836790
852687	842139
852687	843717
852687	847625
852687	849161
852687	879075
852687	882869
852687	884067
852687	885819
852687	887780
852687	896038
852687	897023
852687	905180
872119	83679
872119	98140
872119	181380
872119	186688
872119	266380
872119	554944
872119	581645
872119	623787
872119	692617
872119	756358
872119	764401
872119	794189
872119	829940
876779	83679
876779	185569
876779	261306
876779	264511
876779	581645
876779	623787
876779	643183
876779	672614
876779	704220
876779	710024
876779	882869
876779	884067
879075	83679
879075	261961
879075	623787
879075	752010
882869	83679
882869	178973
882869	623787
882869	669578
882869	686721
884067	83679
884067	185569
884067	623787
884067	876779
884067	882869
885819	58620
885819	83679
885819	581645
885819	623787
885819	803905
887780	83679
887780	311822
887780	623787
887780	829940
887780	847625
896038	81390
896038	83679
896038	581645
896038	623787
896038	623949
897023	35722
897023	83679
897023	570256
897023	623787
897023	795420
905180	83679
905180	261961
905180	623787
905180	639353
164	226958
164	406031
164	455015
164	515760
226958	164
226958	406031
226958	455015
226958	515760
406031	164
406031	226958
406031	455015
406031	515760
455015	164
455015	226958
455015	406031
455015	515760
515760	164
515760	226958
515760	406031
515760	455015
165	53335
165	178552
165	266606
165	339890
165	531255
165	541600
165	597811
165	698522
178552	11314
178552	336799
178552	556220
178552	808599
178552	871366
178552	886205
266606	41017
266606	531686
266606	601231
266606	774827
541600	4329
541600	11314
541600	336799
541600	450129
541600	556220
541600	574921
541600	575856
541600	580163
541600	628955
541600	777244
541600	808599
541600	871366
541600	884200
541600	886205
541600	892388
531686	399699
167	75264
168	161360
168	255898
168	356995
168	453711
168	457499
168	500096
168	646117
168	687325
168	709795
168	719123
168	736915
168	749045
168	773586
168	806016
255898	168
255898	6975
255898	161360
255898	241229
255898	356995
255898	453711
255898	457499
255898	500096
255898	568365
255898	646117
255898	650185
255898	687325
255898	702484
255898	709795
255898	719123
255898	736915
255898	749045
255898	773586
255898	806016
356995	40065
356995	161360
356995	255898
356995	453711
356995	457499
356995	500096
356995	568365
356995	599649
356995	646117
356995	650185
356995	687325
356995	709795
356995	719123
356995	736915
356995	749045
356995	773586
356995	806016
453711	161360
453711	255898
453711	356995
453711	457499
453711	500096
453711	568365
453711	646117
453711	687325
453711	709795
453711	719123
453711	736915
453711	749045
453711	755304
453711	773586
453711	806016
453711	814754
457499	97353
457499	161360
457499	255898
457499	356995
457499	453711
457499	500096
457499	568365
457499	646117
457499	687325
457499	709795
457499	719123
457499	736915
457499	749045
457499	773586
457499	806016
500096	161360
500096	255898
500096	342728
500096	356995
500096	453711
500096	457499
500096	646117
500096	687325
500096	709795
500096	719123
500096	736915
500096	749045
500096	773586
500096	806016
646117	161360
646117	255898
646117	314607
646117	356995
646117	453711
646117	457499
646117	500096
646117	687325
646117	702484
646117	709795
646117	719123
646117	736915
646117	749045
646117	773586
646117	806016
709795	161360
709795	255898
709795	356995
709795	453711
709795	457499
709795	500096
709795	568365
709795	614756
709795	646117
709795	687325
709795	719123
709795	736915
709795	749045
709795	773586
709795	806016
719123	161360
719123	255898
719123	356995
719123	453711
719123	457499
719123	500096
719123	568365
719123	646117
719123	650185
719123	687325
719123	709795
719123	736915
719123	749045
719123	773586
719123	806016
749045	161360
749045	255898
749045	356995
749045	453711
749045	457499
749045	500096
749045	568365
749045	646117
749045	687325
749045	709795
749045	719123
749045	736915
749045	755304
749045	773586
749045	806016
749045	814754
773586	161360
773586	255898
773586	356995
773586	453711
773586	457499
773586	500096
773586	568365
773586	646117
773586	687325
773586	709795
773586	719123
773586	736915
773586	749045
773586	806016
806016	161360
806016	255898
806016	356995
806016	453711
806016	457499
806016	500096
806016	646117
806016	687325
806016	709795
806016	719123
806016	736915
806016	749045
806016	773586
6975	255898
241229	161360
241229	255898
241229	356995
241229	453711
241229	457499
241229	500096
241229	646117
241229	687325
241229	709795
241229	719123
241229	736915
241229	749045
241229	773586
241229	806016
568365	161360
568365	255898
568365	356995
568365	453711
568365	457499
568365	500096
568365	646117
568365	687325
568365	709795
568365	719123
568365	736915
568365	749045
568365	773586
568365	806016
702484	40065
702484	161360
702484	687325
702484	736915
40065	161360
40065	255898
40065	356995
40065	453711
40065	457499
40065	500096
40065	568365
40065	646117
40065	687325
40065	709795
40065	719123
40065	736915
40065	749045
40065	755304
40065	773586
40065	806016
40065	814754
599649	40065
599649	356995
599649	650185
814754	161360
814754	255898
814754	356995
814754	453711
814754	457499
814754	500096
814754	646117
814754	687325
814754	709795
814754	719123
814754	736915
814754	749045
814754	773586
814754	806016
97353	457499
342728	500096
342728	687325
314607	646117
314607	702484
614756	709795
169	399699
169	738198
169	749027
169	776695
171	364349
171	906837
364349	201910
364349	635651
364349	906837
906837	364349
201910	459074
635651	201910
172	911557
172	911764
173	61400
173	118842
173	492988
173	678363
173	684512
173	708102
61400	85826
61400	279778
61400	513436
61400	860773
492988	587935
708102	841369
279778	85826
279778	513436
279778	860773
513436	191990
513436	372164
860773	841369
841369	587935
841369	888032
174	16101
174	187247
174	443960
174	550293
174	682324
16101	41619
16101	191177
16101	206522
16101	206975
16101	260636
16101	332024
16101	443960
16101	469766
16101	510810
16101	550293
16101	816081
16101	819330
16101	848130
16101	873736
16101	898689
16101	915633
187247	15943
187247	16101
187247	371358
187247	443960
187247	447371
187247	513207
187247	550293
187247	682324
443960	2575
443960	7244
443960	16101
443960	18907
443960	19129
443960	25279
443960	44831
443960	60187
443960	163178
443960	183144
443960	187247
443960	201800
443960	203827
443960	207824
443960	208914
443960	211862
443960	214172
443960	216930
443960	234778
443960	265392
443960	310307
443960	324608
443960	337115
443960	364811
443960	379875
443960	384426
443960	423810
443960	476263
443960	511140
443960	521466
443960	529536
443960	536319
443960	537293
443960	546553
443960	550293
443960	567505
443960	581681
443960	600803
443960	682324
443960	707041
443960	710946
443960	732598
443960	738965
443960	788137
443960	794721
443960	820085
443960	824296
443960	862068
443960	881172
443960	888350
443960	894095
550293	16101
550293	217779
550293	389508
550293	443960
550293	860594
550293	886901
682324	187247
682324	443960
41619	16101
41619	443960
41619	550293
206522	16101
206522	443960
206522	550293
206522	857510
206975	16101
206975	443960
206975	550293
260636	16101
260636	443960
260636	550293
469766	16101
469766	443960
469766	550293
510810	16101
510810	443960
510810	550293
816081	2575
816081	25279
816081	183144
816081	201800
816081	211862
816081	214172
816081	265392
816081	310307
816081	337115
816081	379875
816081	423810
816081	476263
816081	511140
816081	546553
816081	732598
816081	738965
816081	788137
816081	862068
816081	881172
816081	894095
819330	16101
819330	443960
819330	550293
819330	860594
848130	16101
848130	443960
848130	550293
848130	682324
873736	16101
873736	41619
873736	443960
873736	550293
898689	2575
898689	25279
898689	183144
898689	201800
898689	211862
898689	214172
898689	265392
898689	310307
898689	337115
898689	379875
898689	423810
898689	476263
898689	511140
898689	546553
898689	732598
898689	738965
898689	788137
898689	824296
898689	862068
898689	881172
898689	894095
15943	16101
15943	187247
15943	371358
15943	443960
15943	550293
15943	682324
371358	2575
371358	7244
371358	16101
371358	18907
371358	19129
371358	25279
371358	44831
371358	60187
371358	163178
371358	183144
371358	187247
371358	201800
371358	203827
371358	208914
371358	211862
371358	214172
371358	216930
371358	265392
371358	310307
371358	337115
371358	364811
371358	379875
371358	384426
371358	423810
371358	443960
371358	476263
371358	511140
371358	521466
371358	529536
371358	546553
371358	550293
371358	567505
371358	581681
371358	600803
371358	682324
371358	707041
371358	732598
371358	738965
371358	788137
371358	794721
371358	820085
371358	824296
371358	862068
371358	881172
371358	888350
371358	894095
447371	16101
447371	187247
447371	371358
447371	443960
447371	550293
447371	682324
513207	16101
513207	187247
513207	371358
513207	443960
513207	550293
513207	682324
2575	7244
2575	16101
2575	187247
2575	443960
2575	521466
2575	550293
7244	2575
7244	16101
7244	187247
7244	379875
7244	443960
7244	550293
18907	16101
18907	44831
18907	187247
18907	443960
18907	550293
18907	567505
18907	848130
19129	16101
19129	187247
19129	337115
19129	384426
19129	443960
19129	550293
25279	16101
25279	187247
25279	443960
25279	476263
25279	550293
25279	824296
44831	16101
44831	18907
44831	187247
44831	443960
44831	529536
44831	550293
60187	16101
60187	187247
60187	443960
60187	550293
60187	794721
60187	881172
163178	16101
163178	187247
163178	443960
163178	550293
163178	600803
163178	881172
183144	16101
183144	187247
183144	208914
183144	364811
183144	443960
183144	550293
201800	16101
201800	187247
201800	423810
201800	443960
201800	550293
201800	848130
201800	894095
203827	16101
203827	187247
203827	216930
203827	443960
203827	546553
203827	550293
207824	16101
207824	187247
207824	265392
207824	364811
207824	443960
207824	550293
208914	16101
208914	183144
208914	187247
208914	443960
208914	537293
208914	550293
211862	16101
211862	187247
211862	443960
211862	550293
211862	894095
214172	16101
214172	187247
214172	443960
214172	476263
214172	550293
216930	16101
216930	187247
216930	203827
216930	443960
216930	529536
216930	550293
234778	16101
234778	187247
234778	324608
234778	443960
234778	550293
234778	794721
265392	16101
265392	187247
265392	207824
265392	443960
265392	550293
265392	788137
310307	16101
310307	187247
310307	337115
310307	443960
310307	550293
324608	234778
324608	550293
324608	732598
337115	16101
337115	19129
337115	187247
337115	310307
337115	443960
337115	550293
364811	174
364811	16101
364811	183144
364811	187247
364811	207824
364811	443960
364811	550293
379875	7244
379875	16101
379875	187247
379875	443960
379875	550293
384426	16101
384426	19129
384426	187247
384426	443960
384426	550293
384426	738965
384426	848130
423810	16101
423810	187247
423810	201800
423810	443960
423810	550293
423810	581681
476263	16101
476263	25279
476263	187247
476263	214172
476263	443960
476263	550293
511140	16101
511140	187247
511140	443960
511140	550293
511140	710946
511140	862068
521466	2575
521466	16101
521466	187247
521466	443960
521466	537293
521466	550293
529536	16101
529536	44831
529536	187247
529536	216930
529536	443960
529536	550293
536319	16101
536319	187247
536319	443960
536319	550293
536319	682324
537293	16101
537293	187247
537293	208914
537293	443960
537293	521466
537293	550293
546553	16101
546553	187247
546553	203827
546553	443960
546553	550293
567505	16101
567505	18907
567505	187247
567505	443960
567505	550293
567505	824296
581681	16101
581681	187247
581681	423810
581681	443960
581681	550293
581681	710946
600803	16101
600803	163178
600803	187247
600803	384426
600803	443960
600803	550293
707041	16101
707041	187247
707041	443960
707041	550293
707041	600803
707041	738965
710946	16101
710946	187247
710946	443960
710946	511140
710946	550293
710946	581681
732598	16101
732598	187247
732598	324608
732598	443960
732598	550293
732598	682324
732598	820085
738965	16101
738965	187247
738965	384426
738965	443960
738965	550293
738965	707041
788137	16101
788137	187247
788137	265392
788137	443960
788137	550293
788137	862068
794721	16101
794721	60187
794721	187247
794721	234778
794721	443960
794721	550293
820085	16101
820085	187247
820085	443960
820085	546553
820085	550293
820085	732598
824296	16101
824296	25279
824296	187247
824296	443960
824296	550293
824296	567505
862068	16101
862068	187247
862068	443960
862068	511140
862068	550293
862068	788137
881172	16101
881172	60187
881172	163178
881172	187247
881172	443960
881172	550293
888350	16101
888350	18907
888350	187247
888350	443960
888350	550293
888350	567505
894095	16101
894095	187247
894095	201800
894095	211862
894095	443960
894095	550293
217779	16101
217779	443960
217779	550293
389508	16101
389508	443960
389508	550293
886901	16101
886901	443960
886901	550293
175	348630
348630	104074
348630	788148
788148	348630
176	173970
176	383990
176	401685
176	653855
176	676517
176	746249
176	752248
176	815993
176	870150
176	907071
173970	176
173970	383990
173970	401685
173970	653855
173970	676517
173970	746249
173970	752248
173970	815993
173970	870150
173970	907071
383990	176
383990	173970
383990	401685
383990	653855
383990	676517
383990	746249
383990	752248
383990	815993
383990	870150
383990	907071
401685	176
401685	173970
401685	383990
401685	653855
401685	676517
401685	746249
401685	752248
401685	815993
401685	870150
401685	907071
653855	176
653855	173970
653855	383990
653855	401685
653855	676517
653855	746249
653855	752248
653855	815993
653855	870150
653855	907071
676517	176
676517	173970
676517	383990
676517	401685
676517	653855
676517	746249
676517	752248
676517	815993
676517	870150
676517	907071
746249	176
746249	173970
746249	383990
746249	401685
746249	653855
746249	676517
746249	752248
746249	815993
746249	870150
746249	907071
752248	176
752248	173970
752248	383990
752248	401685
752248	653855
752248	676517
752248	746249
752248	815993
752248	870150
752248	907071
815993	176
815993	173970
815993	383990
815993	401685
815993	653855
815993	676517
815993	746249
815993	752248
815993	870150
815993	907071
870150	176
870150	173970
870150	383990
870150	401685
870150	653855
870150	676517
870150	746249
870150	752248
870150	815993
870150	907071
907071	176
907071	173970
907071	383990
907071	401685
907071	653855
907071	676517
907071	746249
907071	752248
907071	815993
907071	870150
178	170066
178	235021
178	297141
178	323356
178	407910
178	419848
178	627722
178	650267
170066	235021
170066	297141
170066	323356
170066	407910
170066	419848
170066	627722
170066	650267
235021	170066
235021	297141
235021	323356
235021	407910
235021	419848
235021	627722
235021	650267
297141	170066
297141	235021
297141	323356
297141	407910
297141	419848
297141	627722
297141	650267
323356	178
323356	37346
323356	170066
323356	235021
323356	252134
323356	297141
323356	407910
323356	419848
323356	627722
323356	650267
407910	170066
407910	235021
407910	297141
407910	323356
407910	419848
407910	627722
407910	650267
407910	854495
419848	170066
419848	235021
419848	297141
419848	323356
419848	407910
419848	627722
419848	650267
419848	854495
627722	170066
627722	235021
627722	297141
627722	323356
627722	407910
627722	419848
627722	447495
627722	531482
627722	650267
627722	663037
627722	688300
650267	170066
650267	235021
650267	297141
650267	323356
650267	407910
650267	419848
650267	627722
37346	170066
37346	235021
37346	297141
37346	323356
37346	407910
37346	419848
37346	627722
37346	650267
252134	170066
252134	235021
252134	297141
252134	323356
252134	407910
252134	419848
252134	627722
252134	650267
447495	170066
447495	235021
447495	297141
447495	323356
447495	407910
447495	419848
447495	627722
447495	650267
531482	170066
531482	235021
531482	297141
531482	323356
531482	407910
531482	419848
531482	627722
531482	650267
663037	170066
663037	235021
663037	297141
663037	323356
663037	407910
663037	419848
663037	627722
663037	650267
688300	170066
688300	235021
688300	297141
688300	323356
688300	407910
688300	419848
688300	627722
688300	650267
179	384666
179	452291
179	580401
179	721522
179	770423
179	772294
179	833859
179	841805
179	883244
179	884119
179	890801
179	900576
179	906958
179	909303
580401	384666
580401	452291
580401	467324
580401	721522
580401	770423
580401	772294
580401	833859
580401	841805
580401	883244
580401	884119
580401	890801
580401	900576
580401	906958
580401	909303
721522	384666
721522	452291
721522	467324
721522	580401
721522	770423
721522	772294
721522	833859
721522	841805
721522	883244
721522	884119
721522	890801
721522	900576
721522	906958
721522	909303
770423	384666
770423	452291
770423	499974
770423	580401
770423	605557
770423	641941
770423	721522
770423	772294
770423	833859
770423	841805
770423	883244
770423	884119
770423	890801
770423	900576
770423	906958
770423	909303
772294	384666
772294	452291
772294	580401
772294	721522
772294	770423
772294	833859
772294	841805
772294	883244
772294	884119
772294	890801
772294	900576
772294	906958
772294	909303
833859	384666
833859	452291
833859	580401
833859	712709
833859	721522
833859	770423
833859	772294
833859	841805
833859	883244
833859	884119
833859	890801
833859	900576
833859	906958
833859	909303
841805	384666
841805	452291
841805	467324
841805	580401
841805	721522
841805	770423
841805	772294
841805	833859
841805	883244
841805	884119
841805	890801
841805	900576
841805	906958
841805	909303
883244	69631
883244	384666
883244	452291
883244	580401
883244	721522
883244	770423
883244	772294
883244	833859
883244	841805
883244	884119
883244	890801
883244	900576
883244	906958
883244	909303
884119	384666
884119	452291
884119	580401
884119	721522
884119	770423
884119	772294
884119	833859
884119	841805
884119	883244
884119	890801
884119	900576
884119	906958
884119	909303
890801	384666
890801	452291
890801	580401
890801	721522
890801	770423
890801	772294
890801	833859
890801	841805
890801	883244
890801	884119
890801	900576
890801	906958
890801	909303
900576	384666
900576	452291
900576	580401
900576	721522
900576	770423
900576	772294
900576	833859
900576	841805
900576	883244
900576	884119
900576	890801
900576	906958
900576	909303
906958	384666
906958	452291
906958	580401
906958	721522
906958	770423
906958	772294
906958	833859
906958	841805
906958	883244
906958	884119
906958	890801
906958	900576
906958	909303
909303	384666
909303	452291
909303	580401
909303	663254
909303	721522
909303	770423
909303	772294
909303	833859
909303	841805
909303	883244
909303	884119
909303	890801
909303	900576
909303	906958
105412	137744
105412	216840
105412	333340
105412	336806
105412	346783
105412	380469
105412	384666
105412	447063
105412	452291
105412	475179
105412	641941
105412	662101
105412	747106
105412	773007
105412	782223
123084	384666
123084	452291
123084	585862
137744	105412
